date,spx,ndx,ftse100,gold,bitcoin,eurusd,gbpusd,dxy,qqq
2003-10-19,1039.32,1394.02,,370.5,,1.1676,1.679,92.29000091552734,29.19564247131348
2003-10-20,1044.68,1409.31,,373.8,,1.1626,1.6704,92.43000030517578,29.55837631225586
2003-10-21,1046.03,1422.13,,374.8,,1.1669,1.6756,92.37000274658205,29.735538482666016
2003-10-22,1030.36,1387.4,,381.55,,1.1806,1.6929,91.2699966430664,29.161914825439453
2003-10-23,1033.77,1378.11,,384.5,,1.1796,1.6953,91.51000213623048,28.824478149414062
2003-10-24,1028.91,1370.61,,384.6,,1.1781,1.6951,91.27999877929688,28.84980010986328
2003-10-25,1028.91,1370.61,,384.6,,1.1781,1.6951,91.27999877929688,28.84980010986328
2003-10-26,1028.91,1370.61,,384.6,,1.1781,1.6951,91.27999877929688,28.84980010986328
2003-10-27,1031.13,1377.41,,386.75,,1.1735,1.6946,91.61000061035156,28.85823631286621
2003-10-28,1046.79,1420.02,,386.55,,1.1674,1.6978,91.86000061035156,29.82831573486328
2003-10-29,1048.11,1419.92,,382.7,,1.1662,1.6978,91.86000061035156,29.79457092285156
2003-10-30,1046.94,1417.38,,391.0,,1.1624,1.6954,92.20999908447266,29.85363006591797
2003-10-31,1050.71,1416.39,,384.6,,1.1583,1.6969,92.7300033569336,29.67648124694824
2003-11-01,1050.71,1416.39,,384.6,,1.1583,1.6969,92.7300033569336,29.67648124694824
2003-11-02,1050.71,1416.39,,384.6,,1.1583,1.6969,92.7300033569336,29.67648124694824
2003-11-03,1059.02,1443.13,,383.25,,1.1461,1.6766,93.66000366210938,30.16574478149414
2003-11-04,1053.25,1429.38,,378.3,,1.1492,1.6845,93.2300033569336,29.96329116821289
2003-11-05,1051.81,1429.56,,382.15,,1.1436,1.6741,93.62999725341795,30.23323440551757
2003-11-06,1058.05,1440.08,,380.25,,1.1412,1.6692,93.88999938964844,30.31758689880371
2003-11-07,1053.21,1436.73,,381.0,,1.1517,1.6767,93.0199966430664,30.05609703063965
2003-11-08,1053.21,1436.73,,381.0,,1.1517,1.6767,93.0199966430664,30.05609703063965
2003-11-09,1053.21,1436.73,,381.0,,1.1517,1.6767,93.0199966430664,30.05609703063965
2003-11-10,1047.11,1414.62,,382.85,,1.1468,1.6688,93.0500030517578,29.68492126464844
2003-11-11,1046.57,1409.64,,386.4,,1.1512,1.6645,93.0999984741211,29.57525634765625
2003-11-12,1058.53,1443.52,,388.05,,1.1628,1.6738,92.30999755859376,30.207914352416992
2003-11-13,1058.41,1439.87,,395.5,,1.1731,1.6867,91.61000061035156,30.174184799194336
2003-11-14,1050.35,1407.51,,395.35,,1.1782,1.6882,91.44000244140624,29.55837631225586
2003-11-15,1050.35,1407.51,,395.35,,1.1782,1.6882,91.44000244140624,29.55837631225586
2003-11-16,1050.35,1407.51,,395.35,,1.1782,1.6882,91.44000244140624,29.55837631225586
2003-11-17,1043.63,1393.75,,398.0,,1.1746,1.6918,91.52999877929688,29.254711151123047
2003-11-18,1034.15,1364.7,,392.4,,1.1962,1.703,90.33000183105467,28.579858779907227
2003-11-19,1042.44,1378.9,,397.15,,1.1889,1.6982,90.9000015258789,28.85823631286621
2003-11-20,1033.65,1363.49,,395.75,,1.1908,1.7043,90.66000366210938,28.579858779907227
2003-11-21,1035.28,1373.32,,393.85,,1.1922,1.7044,90.5999984741211,28.87509536743164
2003-11-22,1035.28,1373.32,,393.85,,1.1922,1.7044,90.5999984741211,28.87509536743164
2003-11-23,1035.28,1373.32,,393.85,,1.1922,1.7044,90.5999984741211,28.87509536743164
2003-11-24,1052.08,1419.31,,394.25,,1.177,1.6972,91.58999633789062,29.67648124694824
2003-11-25,1053.89,1411.36,,391.5,,1.1795,1.7001,91.45999908447266,29.67648124694824
2003-11-26,1058.45,1420.11,,392.0,,1.1927,1.7117,90.5999984741211,29.811458587646484
2003-11-27,1058.45,1420.11,,396.25,,1.1914,1.7135,90.5999984741211,29.811458587646484
2003-11-28,1058.2,1424.25,,398.1,,1.1996,1.7223,90.20999908447266,29.8452091217041
2003-11-29,1058.2,1424.25,,398.1,,1.1996,1.7223,90.20999908447266,29.8452091217041
2003-11-30,1058.2,1424.25,,398.1,,1.1996,1.7223,90.20999908447266,29.8452091217041
2003-12-01,1070.12,1447.08,,398.75,,1.1968,1.7193,90.3499984741211,30.283843994140625
2003-12-02,1066.62,1431.89,,401.05,,1.2104,1.7319,89.63999938964844,30.11513900756836
2003-12-03,1064.73,1419.77,,403.3,,1.2118,1.7287,89.5,29.735538482666016
2003-12-04,1069.72,1432.38,,403.3,,1.2081,1.7214,89.5999984741211,30.05609703063965
2003-12-05,1061.5,1406.91,,402.0,,1.2186,1.7317,89.13999938964844,29.55837631225586
2003-12-06,1061.5,1406.91,,402.0,,1.2186,1.7317,89.13999938964844,29.55837631225586
2003-12-07,1061.5,1406.91,,402.0,,1.2186,1.7317,89.13999938964844,29.55837631225586
2003-12-08,1069.3,1418.05,,408.75,,1.2225,1.7343,88.75,29.727100372314453
2003-12-09,1060.18,1383.66,,408.25,,1.2246,1.7462,88.61000061035156,29.04380226135254
2003-12-10,1059.05,1388.96,,407.3,,1.2212,1.7436,88.8499984741211,29.15348243713379
2003-12-11,1071.21,1416.96,,404.0,,1.222,1.7465,88.87999725341797,29.777711868286133
2003-12-12,1074.14,1417.27,,406.6,,1.2274,1.7459,88.48999786376953,29.727100372314453
2003-12-13,1074.14,1417.27,,406.6,,1.2274,1.7459,88.48999786376953,29.727100372314453
2003-12-14,1074.14,1417.27,,406.6,,1.2274,1.7459,88.48999786376953,29.727100372314453
2003-12-15,1068.04,1396.82,,404.5,,1.2311,1.7477,88.45999908447266,29.33904266357422
2003-12-16,1075.13,1403.28,,409.7,,1.233,1.7547,88.30999755859375,29.398090362548828
2003-12-17,1076.48,1400.0,,407.5,,1.2395,1.7652,87.94000244140625,29.44872665405273
2003-12-18,1089.18,1431.31,,410.75,,1.2418,1.7715,87.8499984741211,29.997026443481445
2003-12-19,1088.66,1426.17,,408.75,,1.2379,1.7672,88.11000061035156,29.91266822814941
2003-12-20,1088.66,1426.17,,408.75,,1.2379,1.7672,88.11000061035156,29.91266822814941
2003-12-21,1088.66,1426.17,,408.75,,1.2379,1.7672,88.11000061035156,29.91266822814941
2003-12-22,1092.94,1431.71,,410.8,,1.2401,1.7635,87.98999786376953,30.00546646118164
2003-12-23,1096.02,1448.17,,409.6,,1.2403,1.7643,87.98999786376953,30.23323440551757
2003-12-24,1094.04,1443.19,,409.6,,1.2442,1.7749,87.54000091552734,30.295679092407227
2003-12-25,1094.04,1443.19,,409.6,,1.2442,1.7749,87.54000091552734,30.295679092407227
2003-12-26,1095.89,1443.86,,409.6,,1.242,1.7718,87.62999725341797,30.253467559814453
2003-12-27,1095.89,1443.86,,409.6,,1.242,1.7718,87.62999725341797,30.253467559814453
2003-12-28,1095.89,1443.86,,409.6,,1.242,1.7718,87.62999725341797,30.253467559814453
2003-12-29,1109.48,1470.37,,413.5,,1.2489,1.7748,87.3499984741211,30.751373291015625
2003-12-30,1109.64,1470.01,,415.6,,1.2542,1.7767,87.0,30.852643966674805
2003-12-31,1111.92,1467.92,,417.25,,1.2586,1.7863,86.91999816894531,30.76825904846192
2004-01-01,1111.92,1467.92,,417.25,,1.2586,1.7863,86.91999816894531,30.76825904846192
2004-01-02,1108.48,1463.57,,415.2,,1.2592,1.7986,86.91999816894531,30.68387222290039
2004-01-03,1108.48,1463.57,,415.2,,1.2592,1.7986,86.91999816894531,30.68387222290039
2004-01-04,1108.48,1463.57,,415.2,,1.2592,1.7986,86.91999816894531,30.68387222290039
2004-01-05,1122.22,1496.58,,417.75,,1.2675,1.8071,86.06999969482422,31.29991149902344
2004-01-06,1123.67,1501.26,,428.0,,1.2728,1.8219,85.62999725341797,31.51088523864746
2004-01-07,1126.33,1514.26,,420.65,,1.2623,1.8173,86.19999694824219,31.79779052734375
2004-01-08,1131.92,1530.65,,418.1,,1.2773,1.8344,85.56999969482422,32.05099105834961
2004-01-09,1121.86,1520.46,,422.8,,1.2816,1.8483,85.11000061035156,31.84001541137696
2004-01-10,1121.86,1520.46,,422.8,,1.2816,1.8483,85.11000061035156,31.84001541137696
2004-01-11,1121.86,1520.46,,422.8,,1.2816,1.8483,85.11000061035156,31.84001541137696
2004-01-12,1127.23,1539.77,,428.2,,1.2736,1.8466,85.55000305175781,32.34634780883789
2004-01-13,1121.22,1524.78,,424.5,,1.2769,1.8476,85.51000213623047,32.025665283203125
2004-01-14,1130.52,1534.08,,421.0,,1.2645,1.8321,86.02999877929688,32.13534927368164
2004-01-15,1132.05,1532.01,,415.5,,1.2588,1.8249,86.55999755859375,32.21973419189453
2004-01-16,1139.83,1553.62,,410.3,,1.2391,1.7976,87.7300033569336,32.54887771606445
2004-01-17,1139.83,1553.62,,410.3,,1.2391,1.7976,87.7300033569336,32.54887771606445
2004-01-18,1139.83,1553.62,,410.3,,1.2391,1.7976,87.7300033569336,32.54887771606445
2004-01-19,1139.83,1553.62,,407.1,,1.2358,1.7851,87.66000366210938,32.54887771606445
2004-01-20,1138.77,1552.87,,408.3,,1.2597,1.822,86.70999908447266,32.52355194091797
2004-01-21,1147.62,1546.6,,411.25,,1.2637,1.832,86.36000061035156,32.38854217529297
2004-01-22,1143.94,1530.42,,412.0,,1.2727,1.8458,85.81999969482422,32.19444274902344
2004-01-23,1141.55,1531.21,,411.4,,1.2581,1.8265,86.55999755859375,32.0762825012207
2004-01-24,1141.55,1531.21,,411.4,,1.2581,1.8265,86.55999755859375,32.0762825012207
2004-01-25,1141.55,1531.21,,411.4,,1.2581,1.8265,86.55999755859375,32.0762825012207
2004-01-26,1155.37,1553.66,,406.2,,1.2468,1.8138,87.25,32.565765380859375
2004-01-27,1144.05,1519.23,,404.0,,1.2641,1.8283,86.27999877929688,31.84844207763672
2004-01-28,1128.48,1491.57,,410.7,,1.2429,1.8142,86.97000122070312,31.30832862854004
2004-01-29,1134.11,1496.4,,410.15,,1.2406,1.8164,87.58000183105469,31.42650985717773
2004-01-30,1131.13,1493.08,,401.3,,1.2464,1.8246,87.19999694824219,31.28303337097168
2004-01-31,1131.13,1493.08,,401.3,,1.2464,1.8246,87.19999694824219,31.28303337097168
2004-02-01,1131.13,1493.08,,401.3,,1.2464,1.8246,87.19999694824219,31.28303337097168
2004-02-02,1135.26,1487.84,,401.85,,1.2438,1.8222,87.52999877929688,31.198650360107425
2004-02-03,1136.03,1491.85,,401.75,,1.2541,1.8383,86.79000091552734,31.164894104003903
2004-02-04,1126.52,1462.61,,399.6,,1.2537,1.8329,86.83999633789062,30.658546447753903
2004-02-05,1128.59,1465.03,,399.3,,1.2553,1.8347,86.9000015258789,30.77667808532715
2004-02-06,1142.76,1498.95,,396.4,,1.2705,1.848,86.0199966430664,31.33367347717285
2004-02-07,1142.76,1498.95,,396.4,,1.2705,1.848,86.0199966430664,31.33367347717285
2004-02-08,1142.76,1498.95,,396.4,,1.2705,1.848,86.0199966430664,31.33367347717285
2004-02-09,1139.81,1490.91,,406.7,,1.2694,1.861,86.0,31.325239181518555
2004-02-10,1145.54,1500.29,,408.35,,1.2681,1.8679,85.83999633789062,31.37586212158203
2004-02-11,1157.76,1514.18,,406.4,,1.2843,1.8937,85.19999694824219,31.713422775268555
2004-02-12,1152.11,1501.34,,411.4,,1.2812,1.8941,85.29000091552734,31.434932708740234
2004-02-13,1145.81,1484.47,,412.1,,1.2731,1.8861,85.55999755859375,31.17330741882324
2004-02-14,1145.81,1484.47,,412.1,,1.2731,1.8861,85.55999755859375,31.17330741882324
2004-02-15,1145.81,1484.47,,412.1,,1.2731,1.8861,85.55999755859375,31.17330741882324
2004-02-16,1145.81,1484.47,,410.7,,1.2765,1.8897,85.47000122070312,31.17330741882324
2004-02-17,1156.99,1506.57,,413.7,,1.2853,1.9058,85.0199966430664,31.595260620117188
2004-02-18,1151.82,1507.49,,413.7,,1.2706,1.8916,85.87999725341797,31.6881103515625
2004-02-19,1147.06,1484.8,,410.2,,1.2733,1.8971,85.94999694824219,31.207090377807617
2004-02-20,1144.11,1482.1,,408.25,,1.2538,1.8627,87.23999786376953,31.105825424194336
2004-02-21,1144.11,1482.1,,408.25,,1.2538,1.8627,87.23999786376953,31.105825424194336
2004-02-22,1144.11,1482.1,,408.25,,1.2538,1.8627,87.23999786376953,31.105825424194336
2004-02-23,1140.99,1463.75,,399.85,,1.2574,1.8689,87.04000091552734,30.75979804992676
2004-02-24,1139.09,1462.05,,401.45,,1.268,1.8906,86.13999938964844,30.68387222290039
2004-02-25,1143.67,1470.22,,403.4,,1.2492,1.8717,87.25,30.869525909423828
2004-02-26,1144.91,1477.13,,395.05,,1.2438,1.8628,87.68000030517578,30.94547843933105
2004-02-27,1144.94,1470.38,,395.05,,1.2489,1.8679,87.30999755859375,30.861087799072266
2004-02-28,1144.94,1470.38,,395.05,,1.2489,1.8679,87.30999755859375,30.861087799072266
2004-02-29,1144.94,1470.38,,395.05,,1.2489,1.8679,87.30999755859375,30.861087799072266
2004-03-01,1155.97,1489.49,,400.0,,1.246,1.8706,87.5199966430664,31.26614189147949
2004-03-02,1149.1,1473.22,,395.75,,1.2212,1.8403,88.83000183105469,30.90329933166504
2004-03-03,1151.03,1466.09,,390.5,,1.2191,1.8302,89.02999877929688,30.734485626220703
2004-03-04,1154.87,1481.36,,392.0,,1.219,1.8227,89.13999938964844,31.02141189575196
2004-03-05,1156.86,1472.99,,399.25,,1.2359,1.8457,88.18000030517578,30.911725997924805
2004-03-06,1156.86,1472.99,,399.25,,1.2359,1.8457,88.18000030517578,30.911725997924805
2004-03-07,1156.86,1472.99,,399.25,,1.2359,1.8457,88.18000030517578,30.911725997924805
2004-03-08,1147.2,1441.12,,399.85,,1.2395,1.8497,88.0,30.185976028442383
2004-03-09,1140.58,1437.47,,401.5,,1.2311,1.8249,88.29000091552734,30.093156814575195
2004-03-10,1123.89,1417.5,,400.25,,1.2221,1.803,88.94999694824219,29.69651985168457
2004-03-11,1106.78,1402.2,,402.3,,1.2341,1.8095,88.51000213623047,29.42646026611328
2004-03-12,1120.57,1431.4,,400.75,,1.2221,1.8033,89.12000274658203,29.9665641784668
2004-03-13,1120.57,1431.4,,400.75,,1.2221,1.8033,89.12000274658203,29.9665641784668
2004-03-14,1120.57,1431.4,,400.75,,1.2221,1.8033,89.12000274658203,29.9665641784668
2004-03-15,1104.49,1399.87,,399.0,,1.2262,1.8046,88.80999755859375,29.443340301513672
2004-03-16,1110.7,1407.07,,402.5,,1.2269,1.8131,88.58999633789062,29.493968963623047
2004-03-17,1123.75,1428.89,,402.75,,1.2226,1.8166,88.6500015258789,29.95812225341797
2004-03-18,1122.32,1417.77,,410.75,,1.2386,1.8361,87.69999694824219,29.823108673095703
2004-03-19,1109.78,1398.58,,412.0,,1.2277,1.8329,88.16000366210938,29.32519721984864
2004-03-20,1109.78,1398.58,,412.0,,1.2277,1.8329,88.16000366210938,29.32519721984864
2004-03-21,1109.78,1398.58,,412.0,,1.2277,1.8329,88.16000366210938,29.32519721984864
2004-03-22,1095.4,1381.39,,417.65,,1.2345,1.8486,87.80999755859375,28.95389747619629
2004-03-23,1093.95,1370.04,,415.2,,1.2346,1.8529,87.8499984741211,28.717607498168945
2004-03-24,1091.33,1381.86,,417.6,,1.2119,1.8243,88.93000030517578,29.04671669006348
2004-03-25,1109.19,1425.86,,416.1,,1.2114,1.8067,88.9000015258789,29.823108673095703
2004-03-26,1108.06,1415.39,,421.5,,1.2119,1.8164,88.88999938964844,29.72183609008789
2004-03-27,1108.06,1415.39,,421.5,,1.2119,1.8164,88.88999938964844,29.72183609008789
2004-03-28,1108.06,1415.39,,421.5,,1.2119,1.8164,88.88999938964844,29.72183609008789
2004-03-29,1122.47,1442.31,,421.25,,1.2157,1.8194,88.62999725341797,30.20285415649414
2004-03-30,1127.0,1445.25,,420.0,,1.2168,1.827,88.43000030517578,30.304122924804688
2004-03-31,1126.21,1438.41,,423.7,,1.2314,1.8462,87.61000061035156,30.24504852294922
2004-04-01,1132.17,1453.22,,427.25,,1.2362,1.857,87.20999908447266,30.51508522033692
2004-04-02,1141.81,1490.3,,426.1,,1.2132,1.8301,88.51000213623047,31.30832862854004
2004-04-03,1141.81,1490.3,,426.1,,1.2132,1.8301,88.51000213623047,31.30832862854004
2004-04-04,1141.81,1490.3,,426.1,,1.2132,1.8301,88.51000213623047,31.30832862854004
2004-04-05,1150.57,1508.37,,417.7,,1.1999,1.8233,89.22000122070312,31.60371208190918
2004-04-06,1148.16,1493.58,,418.5,,1.2136,1.8444,88.75,31.207090377807617
2004-04-07,1140.53,1481.96,,419.0,,1.2168,1.8403,88.2699966430664,31.17330741882324
2004-04-08,1139.32,1485.51,,419.5,,1.2081,1.8332,89.0199966430664,31.17330741882324
2004-04-09,1139.32,1485.51,,419.5,,1.2088,1.8354,89.0199966430664,31.17330741882324
2004-04-10,1139.32,1485.51,,419.5,,1.2088,1.8354,89.0199966430664,31.17330741882324
2004-04-11,1139.32,1485.51,,419.5,,1.2088,1.8354,89.0199966430664,31.17330741882324
2004-04-12,1145.2,1495.93,,419.5,,1.208,1.8387,88.94999694824219,31.367431640625
2004-04-13,1129.44,1472.88,,407.9,,1.1936,1.819,89.83000183105469,30.911725997924805
2004-04-14,1128.17,1475.66,,397.75,,1.1954,1.7895,90.23999786376952,31.06361389160156
2004-04-15,1128.84,1459.45,,398.25,,1.1976,1.792,90.05999755859375,30.506650924682617
2004-04-16,1134.61,1449.06,,400.85,,1.1997,1.7973,89.94000244140625,30.45601272583008
2004-04-17,1134.61,1449.06,,400.85,,1.1997,1.7973,89.94000244140625,30.45601272583008
2004-04-18,1134.61,1449.06,,400.85,,1.1997,1.7973,89.94000244140625,30.45601272583008
2004-04-19,1135.82,1473.48,,403.1,,1.2001,1.8068,89.80000305175781,30.82732582092285
2004-04-20,1118.15,1436.9,,398.8,,1.1847,1.785,90.48999786376952,30.110021591186523
2004-04-21,1124.09,1451.01,,392.75,,1.1832,1.7744,91.12000274658205,30.371631622314453
2004-04-22,1139.93,1485.5,,392.3,,1.1905,1.7763,90.81999969482422,31.15644836425781
2004-04-23,1140.6,1497.01,,394.5,,1.1846,1.7734,91.08000183105467,31.401172637939453
2004-04-24,1140.6,1497.01,,394.5,,1.1846,1.7734,91.08000183105467,31.401172637939453
2004-04-25,1140.6,1497.01,,394.5,,1.1846,1.7734,91.08000183105467,31.401172637939453
2004-04-26,1135.53,1480.53,,397.0,,1.1859,1.7881,90.62000274658205,31.17330741882324
2004-04-27,1138.11,1479.47,,396.25,,1.192,1.7917,90.41000366210938,31.114261627197266
2004-04-28,1122.41,1453.03,,392.25,,1.1846,1.7726,91.16999816894533,30.548843383789062
2004-04-29,1113.89,1431.36,,386.0,,1.1963,1.7747,90.56999969482422,30.07627487182617
2004-04-30,1107.3,1401.36,,388.5,,1.1983,1.7755,90.4800033569336,29.34209251403809
2004-05-01,1107.3,1401.36,,388.5,,1.1983,1.7755,90.4800033569336,29.34209251403809
2004-05-02,1107.3,1401.36,,388.5,,1.1983,1.7755,90.4800033569336,29.34209251403809
2004-05-03,1117.49,1415.29,,388.5,,1.1938,1.771,90.76000213623048,29.620561599731445
2004-05-04,1119.55,1422.11,,391.25,,1.2102,1.7971,89.80999755859375,29.747163772583008
2004-05-05,1121.53,1428.42,,392.55,,1.2157,1.7896,89.30999755859375,29.98343849182129
2004-05-06,1113.99,1415.6,,387.5,,1.2072,1.7946,89.87999725341797,29.755584716796875
2004-05-07,1098.7,1406.19,,386.85,,1.1891,1.787,91.12999725341795,29.51085662841797
2004-05-08,1098.7,1406.19,,386.85,,1.1891,1.787,91.12999725341795,29.51085662841797
2004-05-09,1098.7,1406.19,,386.85,,1.1891,1.787,91.12999725341795,29.51085662841797
2004-05-10,1087.12,1397.1,,375.0,,1.1827,1.7758,91.55999755859376,29.25772285461425
2004-05-11,1095.45,1421.89,,375.25,,1.1863,1.7564,91.66000366210938,29.69651985168457
2004-05-12,1097.28,1414.83,,382.2,,1.1898,1.7711,91.29000091552734,29.755584716796875
2004-05-13,1096.44,1417.09,,375.15,,1.1806,1.7616,91.95999908447266,29.54462242126465
2004-05-14,1095.7,1399.85,,376.5,,1.1888,1.7604,91.66000366210938,29.32519721984864
2004-05-15,1095.7,1399.85,,376.5,,1.1888,1.7604,91.66000366210938,29.32519721984864
2004-05-16,1095.7,1399.85,,376.5,,1.1888,1.7604,91.66000366210938,29.32519721984864
2004-05-17,1084.1,1379.9,,382.95,,1.2019,1.7693,91.0,29.04671669006348
2004-05-18,1091.49,1397.47,,377.7,,1.195,1.767,91.25,29.308320999145508
2004-05-19,1088.68,1396.34,,380.75,,1.2019,1.7843,90.52999877929688,29.274560928344727
2004-05-20,1089.19,1396.87,,379.5,,1.1961,1.7778,91.02999877929688,29.409574508666992
2004-05-21,1093.56,1408.17,,385.3,,1.1981,1.7871,90.48999786376952,29.55304527282715
2004-05-22,1093.56,1408.17,,385.3,,1.1981,1.7871,90.48999786376952,29.55304527282715
2004-05-23,1093.56,1408.17,,385.3,,1.1981,1.7871,90.48999786376952,29.55304527282715
2004-05-24,1095.41,1413.97,,384.0,,1.2006,1.789,90.4800033569336,29.755584716796875
2004-05-25,1113.05,1447.72,,388.9,,1.2099,1.8107,89.83999633789062,30.346303939819336
2004-05-26,1114.94,1453.87,,389.65,,1.2115,1.8147,89.72000122070312,30.54041290283203
2004-05-27,1121.28,1463.11,,393.6,,1.2266,1.8379,88.66999816894531,30.734485626220703
2004-05-28,1120.68,1466.22,,393.6,,1.2222,1.8318,88.94999694824219,30.84419059753418
2004-05-29,1120.68,1466.22,,393.6,,1.2222,1.8318,88.94999694824219,30.84419059753418
2004-05-30,1120.68,1466.22,,393.6,,1.2222,1.8318,88.94999694824219,30.84419059753418
2004-05-31,1120.68,1466.22,,393.6,,1.2194,1.8329,88.94999694824219,30.84419059753418
2004-06-01,1121.2,1468.54,,397.2,,1.2237,1.8396,88.87999725341797,30.8020076751709
2004-06-02,1124.99,1464.22,,394.85,,1.2204,1.8313,88.83999633789062,30.734485626220703
2004-06-03,1116.64,1445.21,,390.35,,1.2216,1.8395,88.94999694824219,30.363195419311523
2004-06-04,1122.5,1455.04,,388.3,,1.2284,1.8395,88.54000091552734,30.54041290283203
2004-06-05,1122.5,1455.04,,388.3,,1.2284,1.8395,88.54000091552734,30.54041290283203
2004-06-06,1122.5,1455.04,,388.3,,1.2284,1.8395,88.54000091552734,30.54041290283203
2004-06-07,1140.42,1491.45,,393.45,,1.2322,1.8408,88.25,31.26614189147949
2004-06-08,1142.18,1495.97,,392.35,,1.2257,1.8365,88.51000213623047,31.30832862854004
2004-06-09,1131.33,1469.5,,386.85,,1.2032,1.828,89.7300033569336,30.869525909423828
2004-06-10,1136.47,1481.27,,384.95,,1.2112,1.8413,89.25,31.08893394470215
2004-06-11,1136.47,1481.27,,384.85,,1.2007,1.8173,90.01000213623047,31.08893394470215
